"plotID","plot.area","density","q0","q1","q5","q25","q50","q75","q95","q99","q100","rumple","top.rugosity","mean.max.canopy.ht","max.canopy.ht","deepgap.fraction","meanH","vert.sd","vertCV","mean.sd","sd.sd","GC","GFP","VCI","FHD","LAI","LAI_subcanopy","ModeLocation","PeaksVarience","HeightRatio"
"A7019","158.3","26.8224889450411","0.53","1.1657","2.2005","3.9025","6.3695","11.0535","14.8045","17.7115","19.138","3.3948820616235","4.39459361109806","10.2235666666667","19.138","0.162679425837321","7.52844606688648","4.23470742702455","0.562494223828037","3.12481091648636","1.36629517321857","0.317602659176058","0.945388982099635","0.583739343497721","2.57116227831936","1.16163860519007","0.498046392851229","1","35.3333333333333","73.27852004111"
"A7072","260.2","37.586471944658","0.509","1.01379","1.423","2.381","3.338","4.99175","11.7212","13.65931","14.932","2.17753718294291","3.56046463421067","6.59424315068493","14.932","0.191135734072022","4.39641134969325","3.04410406169253","0.692406560615608","1.9416913186408","1.39334512054842","0.349605768603653","0.937776111115686","0.467816120636366","1.83452990334631","1.00760149907468","0.850906681707928","1","13","88.5902031063321"
"A7124","239.2","5.02926421404682","0.678","0.95052","1.4004","3.032","5.36","8.963","12.5975","14.29044","15.706","3.71995895589271","4.65931108481997","2.78844406779661","15.706","0.7525","6.03566251039069","3.57612424720259","0.592499040668049","1.4225239882613","1.1434374739705","0.332296819403292","0.990078886735391","0.532140308360135","2.39344724446963","0.132587677911158","0.0601762927424514","1","0","83.8111298482293"
"A7134","258.7","91.1364514882103","0.5","0.82","5.138","14.61","19.61","22.31","24.37","24.95","25.5","3.50514034683244","6.07942499479665","20.1161279461279","25.5","0.25","17.6954608304704","6.01620799832284","0.339985946450365","5.07034439177524","1.94439157117371","0.184138165282879","0.940623824721344","0.638887671818869","3.06274668065779","1.44920307995834","0.119211479032278","0","34.3333333333333","34.8757497857755"
"A7139","248","5.49596774193548","0.888","1.07586","1.2675","2.4525","9.652","14.231","23.9085","26.34978","26.913","11.1858518139128","9.13385337651895","8.79823793103448","26.913","0.484210526315789","9.69353778429934","7.44137390469195","0.767663372266911","4.98266540901184","3.21960465130476","0.429360781876064","0.985864814378749","0.621848486770823","2.84055526427284","0.351309563616812","0.13967056903359","1","45.8095238095238","69.1588785046729"
"A7148","256.8","9.12772585669782","0.571","1.15787","2.0459","5.4965","10.249","14.58525","19.1321","20.72864","22.018","4.91452284620366","6.23325638026376","10.7010170068027","22.018","0.279778393351801","10.2802542662116","5.37516846876729","0.522863377653411","3.12359889407628","1.40641719547275","0.301200326087076","0.974468315091706","0.649889247002843","2.94042963885059","0.599334916788668","0.171351120471442","1","31","58.6628324946082"
"A749","261.3","107.780329123613","0.5","0.75","3.96","11.485","17.15","20.1","22.419","23.64","24.47","2.34203525152898","3.81164517609663","19.7271186440678","24.47","0.185595567867036","15.4393637041508","5.7908481097979","0.375070386368387","4.93360944414978","1.39522786217265","0.208659979065152","0.932138516664351","0.646838520212935","3.04956473508442","1.65632109405367","0.155804117534567","0","22.9166666666667","35.1620147577799"
"A77","260.8","106.395705521472","0.5","0.68","1.46","5.22","10.54","16.8","20.4","21.86","24.12","3.47929654520812","5.75870193889838","15.6903378378378","24.12","0.185595567867036","11.0207820383451","6.28148292789566","0.569967077294534","4.59883764504226","1.74184761684757","0.328509518108891","0.932005379397847","0.668964188433112","2.90006662337861","1.42939043600902","0.52280986262982","1","25","50.7290606985419"
"B1","261.4","113.810252486611","0.5","0.68","1.2","3.96","5.74","8.1","13.1055","14.1951","15.38","2.30213915168934","3.24708713993903","9.09724832214765","15.38","0.174515235457064","6.28091193277311","3.4398167651934","0.547661995902986","2.15607609988501","0.859532050469929","0.307010760235861","0.890833889967215","0.552798168427994","2.28711840033981","1.70445698500422","0.902640678275127","1","0","85.4968287526427"
"B10","261.5","126.126195028681","0.5","0.53","0.67","1.34","2.56","5.35","9.16","11.3219","13.03","2.50977829111235","2.95191347816073","6.71415540540541","13.03","0.182825484764543","3.57466436237948","2.7777121479968","0.777055372591068","2.1349942243338","0.899946273856084","0.420420616294586","0.895066112590371","0.477230044637705","1.85088044995188","1.24444272757888","0.9646684668553","1","0","94.9094468918257"
